"","code_state","domicilios","residentes","cid","obitos"
"27855",26,2546864,8757843,"F104",2
"27856",26,2546864,8757843,"F105",1
"27857",26,2546864,8757843,"F106",1
"27858",26,2546864,8757843,"F107",1
"27859",26,2546864,8757843,"F109",16
"27860",26,2546864,8757843,"F142",1
"27861",26,2546864,8757843,"F149",1
"27862",26,2546864,8757843,"F170",3
"27863",26,2546864,8757843,"F171",5
"27864",26,2546864,8757843,"F172",401
"27865",26,2546864,8757843,"F173",1
"27866",26,2546864,8757843,"F178",1
"27867",26,2546864,8757843,"F179",7
"27868",26,2546864,8757843,"F192",3
"27869",26,2546864,8757843,"F199",2
"27870",26,2546864,8757843,"F200",2
"27871",26,2546864,8757843,"F203",1
"27872",26,2546864,8757843,"F204",1
"27873",26,2546864,8757843,"F209",26
"27874",26,2546864,8757843,"F220",1
"27875",26,2546864,8757843,"F229",1
"27876",26,2546864,8757843,"F259",1
"27877",26,2546864,8757843,"F29",1
"27878",26,2546864,8757843,"F319",2
"27879",26,2546864,8757843,"F320",2
"27880",26,2546864,8757843,"F322",2
"27881",26,2546864,8757843,"F329",27
"27882",26,2546864,8757843,"F332",1
"27883",26,2546864,8757843,"F333",1
"27884",26,2546864,8757843,"F339",2
"27885",26,2546864,8757843,"F410",1
"27886",26,2546864,8757843,"F411",1
"27887",26,2546864,8757843,"F412",1
"27888",26,2546864,8757843,"F419",2
"27889",26,2546864,8757843,"F429",1
"27890",26,2546864,8757843,"F444",1
"27891",26,2546864,8757843,"F480",1
"27892",26,2546864,8757843,"F500",1
"27893",26,2546864,8757843,"F721",1
"27894",26,2546864,8757843,"F729",1
"27895",26,2546864,8757843,"F799",5
"27896",26,2546864,8757843,"F83",1
"27897",26,2546864,8757843,"F840",1
"27898",26,2546864,8757843,"F99",29
"27899",26,2546864,8757843,"G009",12
"27900",26,2546864,8757843,"G038",1
"27901",26,2546864,8757843,"G039",10
"27902",26,2546864,8757843,"G040",1
"27903",26,2546864,8757843,"G041",1
"27904",26,2546864,8757843,"G042",4
"27905",26,2546864,8757843,"G048",1
"27906",26,2546864,8757843,"G049",29
"27907",26,2546864,8757843,"G060",7
"27908",26,2546864,8757843,"G062",2
"27909",26,2546864,8757843,"G09",3
"27910",26,2546864,8757843,"G10",6
"27911",26,2546864,8757843,"G112",1
"27912",26,2546864,8757843,"G113",2
"27913",26,2546864,8757843,"G119",5
"27914",26,2546864,8757843,"G120",1
"27915",26,2546864,8757843,"G122",64
"27916",26,2546864,8757843,"G129",4
"27917",26,2546864,8757843,"G20",186
"27918",26,2546864,8757843,"G210",1
"27919",26,2546864,8757843,"G212",1
"27920",26,2546864,8757843,"G219",2
"27921",26,2546864,8757843,"G230",1
"27922",26,2546864,8757843,"G231",1
"27923",26,2546864,8757843,"G258",1
"27924",26,2546864,8757843,"G259",1
"27925",26,2546864,8757843,"G300",9
"27926",26,2546864,8757843,"G301",40
"27927",26,2546864,8757843,"G308",11
"27928",26,2546864,8757843,"G309",1074
"27929",26,2546864,8757843,"G310",4
"27930",26,2546864,8757843,"G311",5
"27931",26,2546864,8757843,"G312",3
"27932",26,2546864,8757843,"G318",12
"27933",26,2546864,8757843,"G319",11
"27934",26,2546864,8757843,"G35",6
"27935",26,2546864,8757843,"G370",1
"27936",26,2546864,8757843,"G373",6
"27937",26,2546864,8757843,"G379",4
"27938",26,2546864,8757843,"G400",3
"27939",26,2546864,8757843,"G402",2
"27940",26,2546864,8757843,"G403",4
"27941",26,2546864,8757843,"G404",9
"27942",26,2546864,8757843,"G405",16
"27943",26,2546864,8757843,"G408",2
"27944",26,2546864,8757843,"G409",202
"27945",26,2546864,8757843,"G410",24
"27946",26,2546864,8757843,"G418",2
"27947",26,2546864,8757843,"G419",8
"27948",26,2546864,8757843,"G452",1
"27949",26,2546864,8757843,"G458",1
"27950",26,2546864,8757843,"G473",2
"27951",26,2546864,8757843,"G610",9
"27952",26,2546864,8757843,"G618",1
"27953",26,2546864,8757843,"G619",2
"27954",26,2546864,8757843,"G621",1
"27955",26,2546864,8757843,"G629",7
"27956",26,2546864,8757843,"G700",5
"27957",26,2546864,8757843,"G710",21
"27958",26,2546864,8757843,"G719",1
"27959",26,2546864,8757843,"G729",1
"27960",26,2546864,8757843,"G800",4
"27961",26,2546864,8757843,"G808",1
"27962",26,2546864,8757843,"G809",69
"27963",26,2546864,8757843,"G822",8
"27964",26,2546864,8757843,"G825",3
"27965",26,2546864,8757843,"G831",1
"27966",26,2546864,8757843,"G834",1
"27967",26,2546864,8757843,"G838",1
"27968",26,2546864,8757843,"G839",2
"27969",26,2546864,8757843,"G903",26
"27970",26,2546864,8757843,"G909",3
"27971",26,2546864,8757843,"G911",1
"27972",26,2546864,8757843,"G912",1
"27973",26,2546864,8757843,"G919",37
"27974",26,2546864,8757843,"G930",1
"27975",26,2546864,8757843,"G931",48
"27976",26,2546864,8757843,"G932",22
"27977",26,2546864,8757843,"G934",36
"27978",26,2546864,8757843,"G935",3
"27979",26,2546864,8757843,"G936",8
"27980",26,2546864,8757843,"G938",1
"27981",26,2546864,8757843,"G939",11
"27982",26,2546864,8757843,"G950",1
"27983",26,2546864,8757843,"G952",2
"27984",26,2546864,8757843,"G958",1
"27985",26,2546864,8757843,"G959",3
"27986",26,2546864,8757843,"G968",1
"27987",26,2546864,8757843,"G969",14
"27988",26,2546864,8757843,"G98",4
"27989",26,2546864,8757843,"H050",1
"27990",26,2546864,8757843,"H570",1
"27991",26,2546864,8757843,"H660",1
"27992",26,2546864,8757843,"H664",2
"27993",26,2546864,8757843,"H669",4
"27994",26,2546864,8757843,"H700",1
"27995",26,2546864,8757843,"H709",1
"27996",26,2546864,8757843,"I00",5
"27997",26,2546864,8757843,"I010",1
"27998",26,2546864,8757843,"I011",1
"27999",26,2546864,8757843,"I019",10
"28000",26,2546864,8757843,"I029",1
"28001",26,2546864,8757843,"I050",20
"28002",26,2546864,8757843,"I051",3
"28003",26,2546864,8757843,"I052",3
"28004",26,2546864,8757843,"I058",3
"28005",26,2546864,8757843,"I059",20
"28006",26,2546864,8757843,"I061",1
"28007",26,2546864,8757843,"I062",2
"28008",26,2546864,8757843,"I069",1
"28009",26,2546864,8757843,"I071",2
"28010",26,2546864,8757843,"I079",2
"28011",26,2546864,8757843,"I080",8
"28012",26,2546864,8757843,"I081",4
"28013",26,2546864,8757843,"I082",1
"28014",26,2546864,8757843,"I083",11
"28015",26,2546864,8757843,"I088",2
"28016",26,2546864,8757843,"I089",11
"28017",26,2546864,8757843,"I090",2
"28018",26,2546864,8757843,"I091",3
"28019",26,2546864,8757843,"I099",29
"28020",26,2546864,8757843,"I10",2651
"28021",26,2546864,8757843,"I110",527
"28022",26,2546864,8757843,"I119",258
"28023",26,2546864,8757843,"I120",141
"28024",26,2546864,8757843,"I129",11
"28025",26,2546864,8757843,"I130",2
"28026",26,2546864,8757843,"I131",6
"28027",26,2546864,8757843,"I132",60
"28028",26,2546864,8757843,"I139",10
"28029",26,2546864,8757843,"I200",6
"28030",26,2546864,8757843,"I208",1
"28031",26,2546864,8757843,"I209",1
"28032",26,2546864,8757843,"I210",71
"28033",26,2546864,8757843,"I211",20
"28034",26,2546864,8757843,"I212",17
"28035",26,2546864,8757843,"I213",30
"28036",26,2546864,8757843,"I214",5
"28037",26,2546864,8757843,"I219",4009
"28038",26,2546864,8757843,"I220",1
"28039",26,2546864,8757843,"I228",1
"28040",26,2546864,8757843,"I229",3
"28041",26,2546864,8757843,"I248",29
"28042",26,2546864,8757843,"I249",111
"28043",26,2546864,8757843,"I250",29
"28044",26,2546864,8757843,"I251",286
"28045",26,2546864,8757843,"I253",3
"28046",26,2546864,8757843,"I254",1
"28047",26,2546864,8757843,"I255",88
"28048",26,2546864,8757843,"I256",3
"28049",26,2546864,8757843,"I258",21
"28050",26,2546864,8757843,"I259",251
"28051",26,2546864,8757843,"I260",17
"28052",26,2546864,8757843,"I269",270
"28053",26,2546864,8757843,"I270",14
"28054",26,2546864,8757843,"I271",1
"28055",26,2546864,8757843,"I272",14
"28056",26,2546864,8757843,"I278",1
"28057",26,2546864,8757843,"I279",12
"28058",26,2546864,8757843,"I280",1
"28059",26,2546864,8757843,"I288",1
"28060",26,2546864,8757843,"I289",1
"28061",26,2546864,8757843,"I308",1
"28062",26,2546864,8757843,"I309",1
"28063",26,2546864,8757843,"I311",1
"28064",26,2546864,8757843,"I312",2
"28065",26,2546864,8757843,"I313",7
"28066",26,2546864,8757843,"I319",15
"28067",26,2546864,8757843,"I330",38
"28068",26,2546864,8757843,"I339",5
"28069",26,2546864,8757843,"I340",40
"28070",26,2546864,8757843,"I341",2
"28071",26,2546864,8757843,"I342",1
"28072",26,2546864,8757843,"I348",6
"28073",26,2546864,8757843,"I349",3
"28074",26,2546864,8757843,"I350",70
"28075",26,2546864,8757843,"I351",15
"28076",26,2546864,8757843,"I352",8
"28077",26,2546864,8757843,"I358",5
"28078",26,2546864,8757843,"I359",10
"28079",26,2546864,8757843,"I370",1
"28080",26,2546864,8757843,"I38",36
"28081",26,2546864,8757843,"I400",1
"28082",26,2546864,8757843,"I401",1
"28083",26,2546864,8757843,"I409",2
"28084",26,2546864,8757843,"I420",115
"28085",26,2546864,8757843,"I421",4
"28086",26,2546864,8757843,"I422",39
"28087",26,2546864,8757843,"I424",2
"28088",26,2546864,8757843,"I426",12
"28089",26,2546864,8757843,"I428",7
"28090",26,2546864,8757843,"I429",69
"28091",26,2546864,8757843,"I441",5
"28092",26,2546864,8757843,"I442",49
"28093",26,2546864,8757843,"I443",11
"28094",26,2546864,8757843,"I447",3
"28095",26,2546864,8757843,"I456",1
"28096",26,2546864,8757843,"I459",1
"28097",26,2546864,8757843,"I461",160
"28098",26,2546864,8757843,"I470",1
"28099",26,2546864,8757843,"I471",2
"28100",26,2546864,8757843,"I472",16
"28101",26,2546864,8757843,"I479",2
"28102",26,2546864,8757843,"I48",164
"28103",26,2546864,8757843,"I490",7
"28104",26,2546864,8757843,"I491",1
"28105",26,2546864,8757843,"I492",1
"28106",26,2546864,8757843,"I494",1
"28107",26,2546864,8757843,"I495",2
"28108",26,2546864,8757843,"I498",6
"28109",26,2546864,8757843,"I499",75
"28110",26,2546864,8757843,"I500",396
"28111",26,2546864,8757843,"I501",98
"28112",26,2546864,8757843,"I509",602
"28113",26,2546864,8757843,"I510",1
"28114",26,2546864,8757843,"I511",2
"28115",26,2546864,8757843,"I513",2
"28116",26,2546864,8757843,"I514",3
"28117",26,2546864,8757843,"I516",29
"28118",26,2546864,8757843,"I517",85
"28119",26,2546864,8757843,"I518",3
"28120",26,2546864,8757843,"I519",184
"28121",26,2546864,8757843,"I601",1
"28122",26,2546864,8757843,"I603",1
"28123",26,2546864,8757843,"I607",4
"28124",26,2546864,8757843,"I608",2
"28125",26,2546864,8757843,"I609",205
"28126",26,2546864,8757843,"I610",1
"28127",26,2546864,8757843,"I612",5
"28128",26,2546864,8757843,"I613",3
"28129",26,2546864,8757843,"I614",2
"28130",26,2546864,8757843,"I615",11
"28131",26,2546864,8757843,"I616",2
"28132",26,2546864,8757843,"I618",21
"28133",26,2546864,8757843,"I619",804
"28134",26,2546864,8757843,"I620",47
"28135",26,2546864,8757843,"I629",24
"28136",26,2546864,8757843,"I630",2
"28137",26,2546864,8757843,"I631",1
"28138",26,2546864,8757843,"I632",2
"28139",26,2546864,8757843,"I633",3
"28140",26,2546864,8757843,"I634",3
"28141",26,2546864,8757843,"I636",1
"28142",26,2546864,8757843,"I638",1
"28143",26,2546864,8757843,"I639",20
"28144",26,2546864,8757843,"I64",1608
"28145",26,2546864,8757843,"I671",23
"28146",26,2546864,8757843,"I672",18
"28147",26,2546864,8757843,"I674",14
"28148",26,2546864,8757843,"I678",919
"28149",26,2546864,8757843,"I679",7
"28150",26,2546864,8757843,"I690",6
"28151",26,2546864,8757843,"I691",6
"28152",26,2546864,8757843,"I692",5
"28153",26,2546864,8757843,"I693",29
"28154",26,2546864,8757843,"I694",950
"28155",26,2546864,8757843,"I698",71
"28156",26,2546864,8757843,"I702",10
"28157",26,2546864,8757843,"I708",1
"28158",26,2546864,8757843,"I709",15
"28159",26,2546864,8757843,"I710",74
"28160",26,2546864,8757843,"I711",11
"28161",26,2546864,8757843,"I712",21
"28162",26,2546864,8757843,"I713",33
"28163",26,2546864,8757843,"I714",41
"28164",26,2546864,8757843,"I716",7
"28165",26,2546864,8757843,"I718",16
"28166",26,2546864,8757843,"I719",24
"28167",26,2546864,8757843,"I720",3
"28168",26,2546864,8757843,"I721",1
"28169",26,2546864,8757843,"I723",5
"28170",26,2546864,8757843,"I728",4
"28171",26,2546864,8757843,"I729",1
"28172",26,2546864,8757843,"I738",17
"28173",26,2546864,8757843,"I739",229
"28174",26,2546864,8757843,"I740",3
"28175",26,2546864,8757843,"I741",1
"28176",26,2546864,8757843,"I742",2
"28177",26,2546864,8757843,"I743",13
"28178",26,2546864,8757843,"I744",2
"28179",26,2546864,8757843,"I745",2
"28180",26,2546864,8757843,"I748",1
"28181",26,2546864,8757843,"I749",15
"28182",26,2546864,8757843,"I770",11
"28183",26,2546864,8757843,"I771",3
"28184",26,2546864,8757843,"I772",1
"28185",26,2546864,8757843,"I776",4
"28186",26,2546864,8757843,"I778",1
"28187",26,2546864,8757843,"I779",14
"28188",26,2546864,8757843,"I780",1
"28189",26,2546864,8757843,"I802",98
"28190",26,2546864,8757843,"I803",7
"28191",26,2546864,8757843,"I809",2
"28192",26,2546864,8757843,"I81",1
"28193",26,2546864,8757843,"I820",2
"28194",26,2546864,8757843,"I828",7
"28195",26,2546864,8757843,"I829",13
"28196",26,2546864,8757843,"I830",2
"28197",26,2546864,8757843,"I832",11
"28198",26,2546864,8757843,"I839",3
"28199",26,2546864,8757843,"I848",1
"28200",26,2546864,8757843,"I849",2
"28201",26,2546864,8757843,"I850",30
"28202",26,2546864,8757843,"I859",6
"28203",26,2546864,8757843,"I871",2
"28204",26,2546864,8757843,"I872",4
"28205",26,2546864,8757843,"I879",1
"28206",26,2546864,8757843,"I890",1
"28207",26,2546864,8757843,"I891",37
"28208",26,2546864,8757843,"I950",2
"28209",26,2546864,8757843,"I952",1
"28210",26,2546864,8757843,"I958",1
"28211",26,2546864,8757843,"I959",3
"28212",26,2546864,8757843,"I99",6
"28213",26,2546864,8757843,"J040",1
"28214",26,2546864,8757843,"J042",1
"28215",26,2546864,8757843,"J069",59
"28216",26,2546864,8757843,"J09",125
"28217",26,2546864,8757843,"J100",4
"28218",26,2546864,8757843,"J101",11
"28219",26,2546864,8757843,"J108",4
"28220",26,2546864,8757843,"J110",40
"28221",26,2546864,8757843,"J111",105
"28222",26,2546864,8757843,"J118",7
"28223",26,2546864,8757843,"J121",4
"28224",26,2546864,8757843,"J122",1
"28225",26,2546864,8757843,"J128",1
"28226",26,2546864,8757843,"J129",24
"28227",26,2546864,8757843,"J13",1
"28228",26,2546864,8757843,"J150",2
"28229",26,2546864,8757843,"J151",3
"28230",26,2546864,8757843,"J152",1
"28231",26,2546864,8757843,"J154",2
"28232",26,2546864,8757843,"J156",2
"28233",26,2546864,8757843,"J157",1
"28234",26,2546864,8757843,"J158",40
"28235",26,2546864,8757843,"J159",777
"28236",26,2546864,8757843,"J160",1
"28237",26,2546864,8757843,"J168",3
"28238",26,2546864,8757843,"J180",373
"28239",26,2546864,8757843,"J181",31
"28240",26,2546864,8757843,"J182",6
"28241",26,2546864,8757843,"J188",241
"28242",26,2546864,8757843,"J189",1646
"28243",26,2546864,8757843,"J209",4
"28244",26,2546864,8757843,"J210",8
"28245",26,2546864,8757843,"J218",3
"28246",26,2546864,8757843,"J219",33
"28247",26,2546864,8757843,"J22",221
"28248",26,2546864,8757843,"J329",3
"28249",26,2546864,8757843,"J380",1
"28250",26,2546864,8757843,"J385",1
"28251",26,2546864,8757843,"J386",4
"28252",26,2546864,8757843,"J390",1
"28253",26,2546864,8757843,"J391",1
"28254",26,2546864,8757843,"J398",4
"28255",26,2546864,8757843,"J399",1
"28256",26,2546864,8757843,"J40",2
"28257",26,2546864,8757843,"J411",2
"28258",26,2546864,8757843,"J418",1
"28259",26,2546864,8757843,"J42",7
"28260",26,2546864,8757843,"J438",3
"28261",26,2546864,8757843,"J439",27
"28262",26,2546864,8757843,"J440",563
"28263",26,2546864,8757843,"J441",166
"28264",26,2546864,8757843,"J448",112
"28265",26,2546864,8757843,"J449",915
"28266",26,2546864,8757843,"J450",1
"28267",26,2546864,8757843,"J451",1
"28268",26,2546864,8757843,"J458",3
"28269",26,2546864,8757843,"J459",115
"28270",26,2546864,8757843,"J46",15
"28271",26,2546864,8757843,"J47",9
"28272",26,2546864,8757843,"J60",2
"28273",26,2546864,8757843,"J61",1
"28274",26,2546864,8757843,"J628",1
"28275",26,2546864,8757843,"J678",1
"28276",26,2546864,8757843,"J679",1
"28277",26,2546864,8757843,"J680",7
"28278",26,2546864,8757843,"J681",6
"28279",26,2546864,8757843,"J684",1
"28280",26,2546864,8757843,"J689",3
"28281",26,2546864,8757843,"J690",394
"28282",26,2546864,8757843,"J698",2
"28283",26,2546864,8757843,"J708",5
"28284",26,2546864,8757843,"J709",36
"28285",26,2546864,8757843,"J80",13
"28286",26,2546864,8757843,"J81",85
"28287",26,2546864,8757843,"J841",64
"28288",26,2546864,8757843,"J848",5
"28289",26,2546864,8757843,"J849",23
"28290",26,2546864,8757843,"J850",8
"28291",26,2546864,8757843,"J851",6
"28292",26,2546864,8757843,"J852",3
"28293",26,2546864,8757843,"J853",1
"28294",26,2546864,8757843,"J860",3
"28295",26,2546864,8757843,"J869",16
"28296",26,2546864,8757843,"J90",38
"28297",26,2546864,8757843,"J920",1
"28298",26,2546864,8757843,"J931",1
"28299",26,2546864,8757843,"J938",2
"28300",26,2546864,8757843,"J939",9
"28301",26,2546864,8757843,"J942",3
"28302",26,2546864,8757843,"J948",1
"28303",26,2546864,8757843,"J949",2
"28304",26,2546864,8757843,"J960",70
"28305",26,2546864,8757843,"J961",6
"28306",26,2546864,8757843,"J969",101
"28307",26,2546864,8757843,"J980",15
"28308",26,2546864,8757843,"J981",1
"28309",26,2546864,8757843,"J982",1
"28310",26,2546864,8757843,"J984",61
"28311",26,2546864,8757843,"J988",1989
"28312",26,2546864,8757843,"J989",32
"28313",26,2546864,8757843,"K120",1
"28314",26,2546864,8757843,"K121",1
"28315",26,2546864,8757843,"K122",3
"28316",26,2546864,8757843,"K137",3
"28317",26,2546864,8757843,"K20",3
"28318",26,2546864,8757843,"K210",2
"28319",26,2546864,8757843,"K219",2
"28320",26,2546864,8757843,"K220",2
"28321",26,2546864,8757843,"K221",7
"28322",26,2546864,8757843,"K222",1
"28323",26,2546864,8757843,"K223",1
"28324",26,2546864,8757843,"K225",1
"28325",26,2546864,8757843,"K226",2
"28326",26,2546864,8757843,"K228",2
"28327",26,2546864,8757843,"K250",3
"28328",26,2546864,8757843,"K251",8
"28329",26,2546864,8757843,"K252",3
"28330",26,2546864,8757843,"K254",19
"28331",26,2546864,8757843,"K255",10
"28332",26,2546864,8757843,"K259",7
"28333",26,2546864,8757843,"K260",2
"28334",26,2546864,8757843,"K261",3
"28335",26,2546864,8757843,"K264",28
"28336",26,2546864,8757843,"K265",6
"28337",26,2546864,8757843,"K266",2
"28338",26,2546864,8757843,"K269",5
"28339",26,2546864,8757843,"K270",4
"28340",26,2546864,8757843,"K271",27
"28341",26,2546864,8757843,"K272",3
"28342",26,2546864,8757843,"K274",20
"28343",26,2546864,8757843,"K275",47
"28344",26,2546864,8757843,"K276",2
"28345",26,2546864,8757843,"K279",9
"28346",26,2546864,8757843,"K284",1
"28347",26,2546864,8757843,"K290",7
"28348",26,2546864,8757843,"K291",1
"28349",26,2546864,8757843,"K292",2
"28350",26,2546864,8757843,"K295",3
"28351",26,2546864,8757843,"K299",2
"28352",26,2546864,8757843,"K30",1
"28353",26,2546864,8757843,"K311",2
"28354",26,2546864,8757843,"K314",1
"28355",26,2546864,8757843,"K318",4
"28356",26,2546864,8757843,"K319",2
"28357",26,2546864,8757843,"K350",17
"28358",26,2546864,8757843,"K359",15
"28359",26,2546864,8757843,"K37",13
"28360",26,2546864,8757843,"K388",1
"28361",26,2546864,8757843,"K400",1
"28362",26,2546864,8757843,"K402",1
"28363",26,2546864,8757843,"K403",34
"28364",26,2546864,8757843,"K404",6
"28365",26,2546864,8757843,"K409",21
"28366",26,2546864,8757843,"K413",4
"28367",26,2546864,8757843,"K414",1
"28368",26,2546864,8757843,"K420",14
"28369",26,2546864,8757843,"K421",6
"28370",26,2546864,8757843,"K429",7
"28371",26,2546864,8757843,"K430",13
"28372",26,2546864,8757843,"K431",2
"28373",26,2546864,8757843,"K439",9
"28374",26,2546864,8757843,"K440",1
"28375",26,2546864,8757843,"K449",8
"28376",26,2546864,8757843,"K460",13
"28377",26,2546864,8757843,"K461",4
"28378",26,2546864,8757843,"K469",13
"28379",26,2546864,8757843,"K500",1
"28380",26,2546864,8757843,"K509",5
"28381",26,2546864,8757843,"K513",5
"28382",26,2546864,8757843,"K519",2
"28383",26,2546864,8757843,"K520",1
"28384",26,2546864,8757843,"K521",2
"28385",26,2546864,8757843,"K528",1
"28386",26,2546864,8757843,"K529",10
"28387",26,2546864,8757843,"K550",78
"28388",26,2546864,8757843,"K552",1
"28389",26,2546864,8757843,"K559",12
"28390",26,2546864,8757843,"K560",19
"28391",26,2546864,8757843,"K561",1
"28392",26,2546864,8757843,"K562",36
"28393",26,2546864,8757843,"K563",3
"28394",26,2546864,8757843,"K564",20
"28395",26,2546864,8757843,"K565",14
"28396",26,2546864,8757843,"K566",200
"28397",26,2546864,8757843,"K567",11
"28398",26,2546864,8757843,"K570",2
"28399",26,2546864,8757843,"K571",2
"28400",26,2546864,8757843,"K572",3
"28401",26,2546864,8757843,"K573",3
"28402",26,2546864,8757843,"K578",22
"28403",26,2546864,8757843,"K579",17
"28404",26,2546864,8757843,"K590",12
"28405",26,2546864,8757843,"K593",10
"28406",26,2546864,8757843,"K598",2
"28407",26,2546864,8757843,"K599",1
"28408",26,2546864,8757843,"K600",1
"28409",26,2546864,8757843,"K610",2
"28410",26,2546864,8757843,"K621",1
"28411",26,2546864,8757843,"K623",4
"28412",26,2546864,8757843,"K625",3
"28413",26,2546864,8757843,"K626",1
"28414",26,2546864,8757843,"K630",1
"28415",26,2546864,8757843,"K631",8
"28416",26,2546864,8757843,"K632",6
"28417",26,2546864,8757843,"K633",5
"28418",26,2546864,8757843,"K638",3
"28419",26,2546864,8757843,"K639",7
"28420",26,2546864,8757843,"K650",141
"28421",26,2546864,8757843,"K658",3
"28422",26,2546864,8757843,"K659",25
"28423",26,2546864,8757843,"K660",5
"28424",26,2546864,8757843,"K661",5
"28425",26,2546864,8757843,"K668",5
"28426",26,2546864,8757843,"K700",12
"28427",26,2546864,8757843,"K701",37
"28428",26,2546864,8757843,"K702",4
"28429",26,2546864,8757843,"K703",237
"28430",26,2546864,8757843,"K704",101
"28431",26,2546864,8757843,"K709",261
"28432",26,2546864,8757843,"K710",1
"28433",26,2546864,8757843,"K716",1
"28434",26,2546864,8757843,"K717",3
"28435",26,2546864,8757843,"K719",2
"28436",26,2546864,8757843,"K720",19
"28437",26,2546864,8757843,"K721",24
"28438",26,2546864,8757843,"K729",123
"28439",26,2546864,8757843,"K739",6
"28440",26,2546864,8757843,"K740",2
"28441",26,2546864,8757843,"K742",1
"28442",26,2546864,8757843,"K743",2
"28443",26,2546864,8757843,"K744",1
"28444",26,2546864,8757843,"K746",184
"28445",26,2546864,8757843,"K750",26
"28446",26,2546864,8757843,"K754",2
"28447",26,2546864,8757843,"K759",6
"28448",26,2546864,8757843,"K760",10
"28449",26,2546864,8757843,"K761",5
"28450",26,2546864,8757843,"K766",19
"28451",26,2546864,8757843,"K767",54
"28452",26,2546864,8757843,"K768",25
"28453",26,2546864,8757843,"K769",356
"28454",26,2546864,8757843,"K800",5
"28455",26,2546864,8757843,"K801",6
"28456",26,2546864,8757843,"K802",29
"28457",26,2546864,8757843,"K803",25
"28458",26,2546864,8757843,"K804",6
"28459",26,2546864,8757843,"K805",6
"28460",26,2546864,8757843,"K808",6
"28461",26,2546864,8757843,"K810",34
"28462",26,2546864,8757843,"K811",3
"28463",26,2546864,8757843,"K818",2
"28464",26,2546864,8757843,"K819",31
"28465",26,2546864,8757843,"K820",1
"28466",26,2546864,8757843,"K821",1
"28467",26,2546864,8757843,"K822",1
"28468",26,2546864,8757843,"K828",3
"28469",26,2546864,8757843,"K829",7
"28470",26,2546864,8757843,"K830",61
"28471",26,2546864,8757843,"K831",22
"28472",26,2546864,8757843,"K833",2
"28473",26,2546864,8757843,"K838",2
"28474",26,2546864,8757843,"K839",2
"28475",26,2546864,8757843,"K850",34
"28476",26,2546864,8757843,"K851",13
"28477",26,2546864,8757843,"K852",18
"28478",26,2546864,8757843,"K858",14
"28479",26,2546864,8757843,"K859",91
"28480",26,2546864,8757843,"K860",3
"28481",26,2546864,8757843,"K861",3
"28482",26,2546864,8757843,"K862",1
"28483",26,2546864,8757843,"K863",3
"28484",26,2546864,8757843,"K868",1
"28485",26,2546864,8757843,"K869",2
"28486",26,2546864,8757843,"K900",1
"28487",26,2546864,8757843,"K920",401
"28488",26,2546864,8757843,"K921",11
"28489",26,2546864,8757843,"K922",270
"28490",26,2546864,8757843,"K928",1
"28491",26,2546864,8757843,"K929",9
"28492",26,2546864,8757843,"L00",2
"28493",26,2546864,8757843,"L021",4
"28494",26,2546864,8757843,"L022",9
"28495",26,2546864,8757843,"L023",4
"28496",26,2546864,8757843,"L024",16
"28497",26,2546864,8757843,"L028",1
"28498",26,2546864,8757843,"L029",9
"28499",26,2546864,8757843,"L030",2
"28500",26,2546864,8757843,"L031",12
"28501",26,2546864,8757843,"L032",1
"28502",26,2546864,8757843,"L033",1
"28503",26,2546864,8757843,"L038",6
"28504",26,2546864,8757843,"L039",9
"28505",26,2546864,8757843,"L050",1
"28506",26,2546864,8757843,"L080",7
"28507",26,2546864,8757843,"L089",357
"28508",26,2546864,8757843,"L100",2
"28509",26,2546864,8757843,"L108",4
"28510",26,2546864,8757843,"L120",4
"28511",26,2546864,8757843,"L270",2
"28512",26,2546864,8757843,"L409",2
"28513",26,2546864,8757843,"L419",1
"28514",26,2546864,8757843,"L509",1
"28515",26,2546864,8757843,"L511",6
"28516",26,2546864,8757843,"L512",2
"28517",26,2546864,8757843,"L519",1
"28518",26,2546864,8757843,"L89",179
"28519",26,2546864,8757843,"L930",1
"28520",26,2546864,8757843,"L931",1
"28521",26,2546864,8757843,"L97",38
"28522",26,2546864,8757843,"L984",44
"28523",26,2546864,8757843,"L988",1
"28524",26,2546864,8757843,"L989",22
"28525",26,2546864,8757843,"M009",11
"28526",26,2546864,8757843,"M059",1
"28527",26,2546864,8757843,"M069",10
"28528",26,2546864,8757843,"M082",2
"28529",26,2546864,8757843,"M100",2
"28530",26,2546864,8757843,"M104",1
"28531",26,2546864,8757843,"M109",1
"28532",26,2546864,8757843,"M120",1
"28533",26,2546864,8757843,"M139",1
"28534",26,2546864,8757843,"M159",1
"28535",26,2546864,8757843,"M179",3
"28536",26,2546864,8757843,"M189",1
"28537",26,2546864,8757843,"M199",6
"28538",26,2546864,8757843,"M259",2
"28539",26,2546864,8757843,"M300",1
"28540",26,2546864,8757843,"M310",3
"28541",26,2546864,8757843,"M311",5
"28542",26,2546864,8757843,"M313",2
"28543",26,2546864,8757843,"M314",2
"28544",26,2546864,8757843,"M317",1
"28545",26,2546864,8757843,"M318",2
"28546",26,2546864,8757843,"M319",6
"28547",26,2546864,8757843,"M321",28
"28548",26,2546864,8757843,"M328",2
"28549",26,2546864,8757843,"M329",5
"28550",26,2546864,8757843,"M331",1
"28551",26,2546864,8757843,"M340",1
"28552",26,2546864,8757843,"M342",1
